fecha,edad,sexo,porcentaje_casos,acumulados_caso,porcentaje_fallecidos,acumulado_fallecidos
 2020-05-06,30-39,Mujer,11.3,831,0.2,1
 2020-05-06,40-49,Mujer,15.5,1136,0.5,3
 2020-05-06,50-59,Mujer,18,1319,1.7,10
 2020-05-06,60-69,Mujer,13.3,978,6.4,37
 2020-05-06,70-79,Mujer,11.5,842,20.3,117
 2020-05-06,80-89,Mujer,14.5,1065,45.3,261
 2020-05-06,90+,Mujer,7.5,550,25.3,146
 2020-05-07,0-9,Hombre,0.7,45,0,0
 2020-05-07,10-19,Hombre,0.8,50,0,0
 2020-05-07,20-29,Hombre,4.7,285,0.1,1
 2020-05-07,30-39,Hombre,9.8,594,0.8,6
 2020-05-07,40-49,Hombre,14.7,887,0.8,6
 2020-05-07,50-59,Hombre,17.6,1060,3.5,26
 2020-05-07,60-69,Hombre,18.2,1100,12.9,96
 2020-05-07,70-79,Hombre,17.2,1036,33.8,251
 2020-05-07,80-89,Hombre,12.7,769,36.3,269
 2020-05-07,90+,Hombre,3.5,212,11.7,87
 2020-05-07,0-9,Mujer,0.5,34,0,0
 2020-05-07,10-19,Mujer,0.9,67,0.2,1
 2020-05-07,20-29,Mujer,7.1,529,0,0
 2020-05-07,30-39,Mujer,11.4,852,0.2,1
 2020-05-07,40-49,Mujer,15.5,1160,0.5,3
 2020-05-07,50-59,Mujer,18.1,1348,1.7,10
 2020-05-07,60-69,Mujer,13.3,996,6.4,37
 2020-05-07,70-79,Mujer,11.4,850,20.4,118
 2020-05-07,80-89,Mujer,14.4,1073,45.4,263
 2020-05-07,90+,Mujer,7.4,555,25.2,146
 2020-05-08,0-9,Hombre,0.8,46,0,0
 2020-05-08,10-19,Hombre,0.9,53,0,0
 2020-05-08,20-29,Hombre,4.7,287,0.1,1
 2020-05-08,30-39,Hombre,9.8,599,0.8,6
 2020-05-08,40-49,Hombre,14.8,903,0.8,6
 2020-05-08,50-59,Hombre,17.6,1074,3.5,26
 2020-05-08,60-69,Hombre,18.2,1109,13,97
 2020-05-08,70-79,Hombre,17.1,1045,33.6,250
 2020-05-08,80-89,Hombre,12.7,773,36.5,272
 2020-05-08,90+,Hombre,3.5,215,11.7,87
 2020-05-08,0-9,Mujer,0.5,35,0,0
 2020-05-08,10-19,Mujer,0.9,68,0.2,1
 2020-05-08,20-29,Mujer,7.1,537,0,0
 2020-05-08,30-39,Mujer,11.5,872,0.2,1
 2020-05-08,40-49,Mujer,15.6,1179,0.5,3
 2020-05-08,50-59,Mujer,18,1365,1.7,10
 2020-05-08,60-69,Mujer,13.4,1016,6.3,37
 2020-05-08,70-79,Mujer,11.3,858,20.1,117
 2020-05-08,80-89,Mujer,14.3,1079,45.8,267
 2020-05-08,90+,Mujer,7.4,558,25.2,147
 2020-05-09,0-9,Hombre,0.7,46,0,0
 2020-05-09,10-19,Hombre,0.9,53,0,0
 2020-05-09,20-29,Hombre,4.7,290,0.1,1
 2020-05-09,30-39,Hombre,9.9,609,0.8,6
 2020-05-09,40-49,Hombre,14.8,913,0.8,6
 2020-05-09,50-59,Hombre,17.6,1081,3.5,26
 2020-05-09,60-69,Hombre,18.2,1123,13.2,99
 2020-05-09,70-79,Hombre,17,1049,33.5,251
 2020-05-09,80-89,Hombre,12.6,776,36.4,273
 2020-05-09,90+,Hombre,3.5,215,11.7,88
 2020-05-09,0-9,Mujer,0.5,37,0,0
 2020-05-09,10-19,Mujer,0.9,68,0.2,1
 2020-05-09,20-29,Mujer,7.2,551,0,0
 2020-05-09,30-39,Mujer,11.5,887,0.2,1
 2020-05-09,40-49,Mujer,15.6,1198,0.5,3
 2020-05-09,50-59,Mujer,18.2,1395,1.7,10
 2020-05-09,60-69,Mujer,13.4,1032,6.6,39
 2020-05-09,70-79,Mujer,11.3,867,19.9,117
 2020-05-09,80-89,Mujer,14.1,1084,45.4,267
 2020-05-09,90+,Mujer,7.3,561,25.5,150
 2020-05-10,0-9,Hombre,0.7,46,0,0
 2020-05-10,10-19,Hombre,0.9,53,0,0
 2020-05-10,20-29,Hombre,4.7,290,0.1,1
 2020-05-10,30-39,Hombre,9.9,613,0.8,6
 2020-05-10,40-49,Hombre,14.8,914,0.8,6
 2020-05-10,50-59,Hombre,17.6,1084,3.6,27
 2020-05-10,60-69,Hombre,18.2,1124,13.1,99
 2020-05-10,70-79,Hombre,17,1051,33.3,251
 2020-05-10,80-89,Hombre,12.6,776,36.5,275
 2020-05-10,90+,Hombre,3.5,215,11.7,88
 2020-05-10,0-9,Mujer,0.5,38,0,0
 2020-05-10,10-19,Mujer,0.9,68,0.2,1
 2020-05-10,20-29,Mujer,7.2,554,0,0
 2020-05-10,30-39,Mujer,11.6,894,0.2,1
 2020-05-10,40-49,Mujer,15.7,1208,0.5,3
 2020-05-10,50-59,Mujer,18.2,1401,1.9,11
 2020-05-10,60-69,Mujer,13.4,1034,6.6,39
 2020-05-10,70-79,Mujer,11.2,867,19.8,117
 2020-05-10,80-89,Mujer,14.1,1085,45.6,270
 2020-05-10,90+,Mujer,7.3,561,25.3,150
 2020-05-11,0-9,Hombre,0.7,46,0,0
 2020-05-11,10-19,Hombre,0.9,54,0,0
 2020-05-11,20-29,Hombre,4.7,291,0.1,1
 2020-05-11,30-39,Hombre,10,616,0.8,6
 2020-05-11,40-49,Hombre,14.8,918,0.8,6
 2020-05-11,50-59,Hombre,17.6,1088,3.6,27
 2020-05-11,60-69,Hombre,18.2,1124,13.1,99
 2020-05-11,70-79,Hombre,17,1054,33.3,252
 2020-05-11,80-89,Hombre,12.6,779,36.6,277
 2020-05-11,90+,Hombre,3.5,215,11.8,89
 2020-05-11,0-9,Mujer,0.5,40,0,0
 2020-05-11,10-19,Mujer,0.9,68,0.2,1
 2020-05-11,20-29,Mujer,7.2,556,0,0
 2020-05-11,30-39,Mujer,11.6,901,0.2,1
 2020-05-11,40-49,Mujer,15.7,1213,0.5,3
 2020-05-11,50-59,Mujer,18.2,1407,1.9,11
 2020-05-11,60-69,Mujer,13.5,1043,6.6,39
 2020-05-11,70-79,Mujer,11.2,869,19.7,117
 2020-05-11,80-89,Mujer,14,1088,45.8,272
 2020-05-11,90+,Mujer,7.3,562,25.3,150
 2020-05-12,0-9,Hombre,0.8,48,0,0
 2020-05-12,10-19,Hombre,0.9,56,0,0
 2020-05-12,20-29,Hombre,4.8,297,0.1,1
 2020-05-12,30-39,Hombre,9.9,619,0.8,6
 2020-05-12,40-49,Hombre,14.9,928,0.8,6
 2020-05-12,50-59,Hombre,17.6,1097,3.6,27
 2020-05-12,60-69,Hombre,18.1,1130,13.1,99
 2020-05-12,70-79,Hombre,17,1056,33.2,252
 2020-05-12,80-89,Hombre,12.6,782,36.7,278
 2020-05-12,90+,Hombre,3.5,215,11.7,89
 2020-05-12,0-9,Mujer,0.5,40,0,0
 2020-05-12,10-19,Mujer,0.9,68,0.2,1
 2020-05-12,20-29,Mujer,7.2,565,0,0
 2020-05-12,30-39,Mujer,11.6,910,0.2,1
 2020-05-12,40-49,Mujer,15.7,1229,0.5,3
 2020-05-12,50-59,Mujer,18.2,1420,2,12
 2020-05-12,60-69,Mujer,13.5,1052,6.5,39
 2020-05-12,70-79,Mujer,11.2,874,19.8,118
 2020-05-12,80-89,Mujer,13.9,1089,45.6,272
 2020-05-12,90+,Mujer,7.2,565,25.3,151
 2020-05-13,0-9,Hombre,0.8,50,0,0
 2020-05-13,10-19,Hombre,0.9,57,0,0
 2020-05-13,20-29,Hombre,4.8,299,0.1,1
 2020-05-13,30-39,Hombre,9.9,623,0.8,6
 2020-05-13,40-49,Hombre,15,940,0.8,6
 2020-05-13,50-59,Hombre,17.6,1101,3.5,27
 2020-05-13,60-69,Hombre,18.1,1137,13.2,101
 2020-05-13,70-79,Hombre,16.9,1061,33.2,254
 2020-05-13,80-89,Hombre,12.5,786,36.5,279
 2020-05-13,90+,Hombre,3.4,216,11.9,91
 2020-05-13,0-9,Mujer,0.5,42,0,0
 2020-05-13,10-19,Mujer,0.9,68,0.2,1
 2020-05-13,20-29,Mujer,7.3,573,0,0
 2020-05-13,30-39,Mujer,11.6,915,0.2,1
 2020-05-13,40-49,Mujer,15.8,1242,0.5,3
 2020-05-13,50-59,Mujer,18.2,1435,2,12
 2020-05-13,60-69,Mujer,13.4,1055,6.5,39
 2020-05-13,70-79,Mujer,11.2,882,19.9,119
 2020-05-13,80-89,Mujer,13.9,1099,45.6,273
 2020-05-13,90+,Mujer,7.2,568,25.2,151
 2020-05-14,0-9,Hombre,0.8,50,0,0
 2020-05-14,10-19,Hombre,1,61,0,0
 2020-05-14,20-29,Hombre,5,317,0.1,1
 2020-05-14,30-39,Hombre,10.1,643,0.8,6
 2020-05-14,40-49,Hombre,15.1,966,0.8,6
 2020-05-14,50-59,Hombre,17.5,1119,3.5,27
 2020-05-14,60-69,Hombre,18.1,1153,13.2,101
 2020-05-14,70-79,Hombre,16.7,1068,33.1,254
 2020-05-14,80-89,Hombre,12.4,790,36.5,280
 2020-05-14,90+,Hombre,3.4,218,12,92
 2020-05-14,0-9,Mujer,0.5,43,0,0
 2020-05-14,10-19,Mujer,0.9,70,0.2,1
 2020-05-14,20-29,Mujer,7.3,583,0,0
 2020-05-14,30-39,Mujer,11.7,938,0.2,1
 2020-05-14,40-49,Mujer,15.8,1265,0.5,3
 2020-05-14,50-59,Mujer,18.3,1468,2.1,13
 2020-05-14,60-69,Mujer,13.4,1070,6.6,40
 2020-05-14,70-79,Mujer,11.1,886,19.6,119
 2020-05-14,80-89,Mujer,13.9,1109,45.7,277
 2020-05-14,90+,Mujer,7.1,570,25.1,152
 2020-05-15,0-9,Hombre,0.8,52,0,0
 2020-05-15,10-19,Hombre,0.9,61,0,0
 2020-05-15,20-29,Hombre,5,322,0.1,1
 2020-05-15,30-39,Hombre,10.2,655,0.8,6
 2020-05-15,40-49,Hombre,15.2,977,0.8,6
 2020-05-15,50-59,Hombre,17.5,1125,3.5,27
 2020-05-15,60-69,Hombre,18.1,1163,13.2,102
 2020-05-15,70-79,Hombre,16.6,1070,33,254
 2020-05-15,80-89,Hombre,12.3,793,36.5,281
 2020-05-15,90+,Hombre,3.4,219,12.1,93
 2020-05-15,0-9,Mujer,0.5,43,0,0
 2020-05-15,10-19,Mujer,0.9,73,0.2,1
 2020-05-15,20-29,Mujer,7.3,593,0,0
 2020-05-15,30-39,Mujer,11.9,966,0.2,1
 2020-05-15,40-49,Mujer,15.8,1277,0.5,3
 2020-05-15,50-59,Mujer,18.3,1480,2.1,13
 2020-05-15,60-69,Mujer,13.4,1081,6.7,41
 2020-05-15,70-79,Mujer,11,892,19.5,119
 2020-05-15,80-89,Mujer,13.8,1115,45.5,278
 2020-05-15,90+,Mujer,7.1,574,25.4,155
 2020-05-16,0-9,Hombre,0.8,54,0,0
 2020-05-16,10-19,Hombre,1,64,0,0
 2020-05-16,20-29,Hombre,5,328,0.1,1
 2020-05-16,30-39,Hombre,10.2,665,0.8,6
 2020-05-16,40-49,Hombre,15.3,994,0.8,6
 2020-05-16,50-59,Hombre,17.5,1139,3.5,27
 2020-05-16,60-69,Hombre,18,1169,13.2,102
 2020-05-16,70-79,Hombre,16.5,1077,32.9,254
 2020-05-16,80-89,Hombre,12.3,799,36.6,282
 2020-05-16,90+,Hombre,3.4,220,12.1,93
 2020-05-16,0-9,Mujer,0.5,44,0,0
 2020-05-16,10-19,Mujer,1,78,0.2,1
 2020-05-16,20-29,Mujer,7.3,600,0,0
 2020-05-16,30-39,Mujer,12,976,0.2,1
 2020-05-16,40-49,Mujer,15.8,1289,0.5,3
 2020-05-16,50-59,Mujer,18.3,1497,2.1,13
 2020-05-16,60-69,Mujer,13.4,1092,6.7,41
 2020-05-16,70-79,Mujer,11,899,19.7,121
 2020-05-16,80-89,Mujer,13.7,1117,45.4,278
 2020-05-16,90+,Mujer,7,575,25.3,155
 2020-05-17,0-9,Hombre,0.8,54,0,0
 2020-05-17,10-19,Hombre,1,66,0,0
 2020-05-17,20-29,Hombre,5,329,0.1,1
 2020-05-17,30-39,Hombre,10.2,668,0.8,6
 2020-05-17,40-49,Hombre,15.3,1000,0.8,6
 2020-05-17,50-59,Hombre,17.5,1142,3.5,27
 2020-05-17,60-69,Hombre,17.9,1171,13.2,102
 2020-05-17,70-79,Hombre,16.6,1081,32.9,254
 2020-05-17,80-89,Hombre,12.2,799,36.7,283
 2020-05-17,90+,Hombre,3.4,220,12,93
 2020-05-17,0-9,Mujer,0.5,44,0,0
 2020-05-17,10-19,Mujer,1,78,0.2,1
 2020-05-17,20-29,Mujer,7.3,601,0,0
 2020-05-17,30-39,Mujer,11.9,978,0.2,1
 2020-05-17,40-49,Mujer,15.8,1294,0.5,3
 2020-05-17,50-59,Mujer,18.4,1504,2.1,13
 2020-05-17,60-69,Mujer,13.3,1093,6.7,41
 2020-05-17,70-79,Mujer,11,902,19.6,121
 2020-05-17,80-89,Mujer,13.7,1120,45.5,280
 2020-05-17,90+,Mujer,7,576,25.3,156
 2020-05-18,0-9,Hombre,0.8,55,0,0
 2020-05-18,10-19,Hombre,1,66,0,0
 2020-05-18,20-29,Hombre,5,330,0.1,1
 2020-05-18,30-39,Hombre,10.3,674,0.8,6
 2020-05-18,40-49,Hombre,15.3,1007,0.8,6
 2020-05-18,50-59,Hombre,17.5,1149,3.5,27
 2020-05-18,60-69,Hombre,17.9,1176,13.4,104
 2020-05-18,70-79,Hombre,16.5,1086,32.8,254
 2020-05-18,80-89,Hombre,12.2,799,36.6,283
 2020-05-18,90+,Hombre,3.4,220,12,93
 2020-05-18,0-9,Mujer,0.5,45,0,0
 2020-05-18,10-19,Mujer,1,80,0.2,1
 2020-05-18,20-29,Mujer,7.3,603,0,0
 2020-05-18,30-39,Mujer,12,987,0.2,1
 2020-05-18,40-49,Mujer,15.8,1301,0.6,4
 2020-05-18,50-59,Mujer,18.3,1510,2.1,13
 2020-05-18,60-69,Mujer,13.4,1099,6.6,41
 2020-05-18,70-79,Mujer,11,905,19.7,122
 2020-05-18,80-89,Mujer,13.6,1123,45.3,281
 2020-05-18,90+,Mujer,7,577,25.3,157
 2020-05-19,0-9,Hombre,0.8,55,0,0
 2020-05-19,10-19,Hombre,1,68,0,0
 2020-05-19,20-29,Hombre,5.1,334,0.1,1
 2020-05-19,30-39,Hombre,10.3,683,0.8,6
 2020-05-19,40-49,Hombre,15.4,1015,0.8,6
 2020-05-19,50-59,Hombre,17.5,1154,3.5,27
 2020-05-19,60-69,Hombre,17.9,1182,13.4,104
 2020-05-19,70-79,Hombre,16.5,1092,32.8,254
 2020-05-19,80-89,Hombre,12.1,800,36.6,284
 2020-05-19,90+,Hombre,3.3,220,12,93
 2020-05-19,0-9,Mujer,0.6,48,0,0
 2020-05-19,10-19,Mujer,1,81,0.2,1
 2020-05-19,20-29,Mujer,7.3,604,0,0
 2020-05-19,30-39,Mujer,12,995,0.2,1
 2020-05-19,40-49,Mujer,15.8,1310,0.6,4
 2020-05-19,50-59,Mujer,18.3,1519,2.1,13
 2020-05-19,60-69,Mujer,13.4,1110,6.6,41
 2020-05-19,70-79,Mujer,11,912,19.7,122
 2020-05-19,80-89,Mujer,13.6,1129,45.3,281
 2020-05-19,90+,Mujer,7,581,25.3,157
 2020-05-20,0-9,Hombre,0.8,55,0,0
 2020-05-20,10-19,Hombre,1,68,0,0
 2020-05-20,20-29,Hombre,5.1,337,0.1,1
 2020-05-20,30-39,Hombre,10.4,690,0.8,6
 2020-05-20,40-49,Hombre,15.5,1031,0.8,6
 2020-05-20,50-59,Hombre,17.5,1164,3.5,27
 2020-05-20,60-69,Hombre,17.9,1190,13.4,104
 2020-05-20,70-79,Hombre,16.5,1095,32.9,256
 2020-05-20,80-89,Hombre,12,801,36.6,284
 2020-05-20,90+,Hombre,3.3,220,12,93
 2020-05-20,0-9,Mujer,0.6,49,0,0
 2020-05-20,10-19,Mujer,1,81,0.2,1
 2020-05-20,20-29,Mujer,7.3,614,0,0
 2020-05-20,30-39,Mujer,12.1,1008,0.2,1
 2020-05-20,40-49,Mujer,15.9,1325,0.6,4
 2020-05-20,50-59,Mujer,18.3,1529,2.1,13
 2020-05-20,60-69,Mujer,13.4,1116,6.8,42
 2020-05-20,70-79,Mujer,11,919,19.6,122
 2020-05-20,80-89,Mujer,13.6,1132,45.2,281
 2020-05-20,90+,Mujer,7,581,25.4,158
 2020-05-21,0-9,Hombre,0.8,56,0,0
 2020-05-21,10-19,Hombre,1.1,71,0,0
 2020-05-21,20-29,Hombre,5,338,0.1,1
 2020-05-21,30-39,Hombre,10.5,704,0.8,6
 2020-05-21,40-49,Hombre,15.4,1036,0.8,6
 2020-05-21,50-59,Hombre,17.5,1173,3.5,27
 2020-05-21,60-69,Hombre,17.9,1205,13.4,104
 2020-05-21,70-79,Hombre,16.5,1109,32.9,256
 2020-05-21,80-89,Hombre,12,805,36.6,285
 2020-05-21,90+,Hombre,3.3,221,12,93
 2020-05-21,0-9,Mujer,0.6,49,0,0
 2020-05-21,10-19,Mujer,1,84,0.2,1
 2020-05-21,20-29,Mujer,7.3,621,0,0
 2020-05-21,30-39,Mujer,12,1010,0.2,1
 2020-05-21,40-49,Mujer,16,1351,0.6,4
 2020-05-21,50-59,Mujer,18.3,1549,2.1,13
 2020-05-21,60-69,Mujer,13.3,1124,6.8,42
 2020-05-21,70-79,Mujer,11,928,19.6,122
 2020-05-21,80-89,Mujer,13.6,1148,45.2,281
 2020-05-21,90+,Mujer,6.9,587,25.4,158
 2020-05-22,0-9,Hombre,0.8,57,0,0
 2020-05-22,10-19,Hombre,1.1,72,0,0
 2020-05-22,20-29,Hombre,5.1,346,0.1,1
 2020-05-22,30-39,Hombre,10.5,707,0.8,6
 2020-05-22,40-49,Hombre,15.5,1046,0.8,6
 2020-05-22,50-59,Hombre,17.4,1177,3.5,27
 2020-05-22,60-69,Hombre,17.9,1210,13.3,104
 2020-05-22,70-79,Hombre,16.5,1113,33.1,259
 2020-05-22,80-89,Hombre,11.9,805,36.6,286
 2020-05-22,90+,Hombre,3.3,221,11.9,93
 2020-05-22,0-9,Mujer,0.6,50,0,0
 2020-05-22,10-19,Mujer,1,85,0.2,1
 2020-05-22,20-29,Mujer,7.4,632,0,0
 2020-05-22,30-39,Mujer,12,1019,0.2,1
 2020-05-22,40-49,Mujer,16,1360,0.6,4
 2020-05-22,50-59,Mujer,18.3,1560,2.1,13
 2020-05-22,60-69,Mujer,13.3,1133,6.7,42
 2020-05-22,70-79,Mujer,11,933,19.7,123
 2020-05-22,80-89,Mujer,13.5,1151,45.3,283
 2020-05-22,90+,Mujer,6.9,591,25.3,158
 2020-05-23,0-9,Hombre,0.9,58,0,0
 2020-05-23,10-19,Hombre,1.1,76,0,0
 2020-05-23,20-29,Hombre,5.1,350,0.1,1
 2020-05-23,30-39,Hombre,10.5,715,0.8,6
 2020-05-23,40-49,Hombre,15.4,1051,0.8,6
 2020-05-23,50-59,Hombre,17.5,1190,3.4,27
 2020-05-23,60-69,Hombre,17.9,1215,13.4,105
 2020-05-23,70-79,Hombre,16.4,1118,33.1,259
 2020-05-23,80-89,Hombre,11.9,810,36.5,286
 2020-05-23,90+,Hombre,3.2,221,11.9,93
 2020-05-23,0-9,Mujer,0.6,50,0,0
 2020-05-23,10-19,Mujer,1,88,0.2,1
 2020-05-23,20-29,Mujer,7.5,642,0,0
 2020-05-23,30-39,Mujer,12,1034,0.2,1
 2020-05-23,40-49,Mujer,16,1373,0.6,4
 2020-05-23,50-59,Mujer,18.3,1573,2.1,13
 2020-05-23,60-69,Mujer,13.3,1144,6.7,42
 2020-05-23,70-79,Mujer,11,946,19.8,124
 2020-05-23,80-89,Mujer,13.4,1154,45.2,283
 2020-05-23,90+,Mujer,6.9,593,25.2,158
 2020-05-24,0-9,Hombre,0.9,58,0,0
 2020-05-24,10-19,Hombre,1.1,76,0,0
 2020-05-24,20-29,Hombre,5.1,350,0.1,1
 2020-05-24,30-39,Hombre,10.5,715,0.8,6
 2020-05-24,40-49,Hombre,15.5,1053,0.8,6
 2020-05-24,50-59,Hombre,17.5,1192,3.4,27
 2020-05-24,60-69,Hombre,17.9,1216,13.4,105
 2020-05-24,70-79,Hombre,16.4,1120,33,259
 2020-05-24,80-89,Hombre,11.9,811,36.7,288
 2020-05-24,90+,Hombre,3.2,221,11.8,93
 2020-05-24,0-9,Mujer,0.6,51,0,0
 2020-05-24,10-19,Mujer,1,89,0.2,1
 2020-05-24,20-29,Mujer,7.5,644,0,0
 2020-05-24,30-39,Mujer,12,1038,0.2,1
 2020-05-24,40-49,Mujer,16,1375,0.6,4
 2020-05-24,50-59,Mujer,18.3,1576,2.1,13
 2020-05-24,60-69,Mujer,13.3,1147,6.7,42
 2020-05-24,70-79,Mujer,11,948,19.8,124
 2020-05-24,80-89,Mujer,13.4,1156,45.3,284
 2020-05-24,90+,Mujer,6.9,594,25.2,158
 2020-05-25,0-9,Hombre,0.9,60,0,0
 2020-05-25,10-19,Hombre,1.1,76,0,0
 2020-05-25,20-29,Hombre,5.2,352,0.1,1
 2020-05-25,30-39,Hombre,10.5,715,0.8,6
 2020-05-25,40-49,Hombre,15.5,1054,0.8,6
 2020-05-25,50-59,Hombre,17.5,1192,3.4,27
 2020-05-25,60-69,Hombre,17.9,1218,13.4,105
 2020-05-25,70-79,Hombre,16.4,1121,33,259
 2020-05-25,80-89,Hombre,11.9,811,36.7,288
 2020-05-25,90+,Hombre,3.2,221,11.8,93
 2020-05-25,0-9,Mujer,0.6,51,0,0
 2020-05-25,10-19,Mujer,1,89,0.2,1
 2020-05-25,20-29,Mujer,7.5,646,0,0
 2020-05-25,30-39,Mujer,12.1,1043,0.2,1
 2020-05-25,40-49,Mujer,15.9,1375,0.6,4
 2020-05-25,50-59,Mujer,18.3,1578,2.1,13
 2020-05-25,60-69,Mujer,13.3,1146,6.7,42
 2020-05-25,70-79,Mujer,11,951,19.7,124
 2020-05-25,80-89,Mujer,13.4,1156,45.4,285
 2020-05-25,90+,Mujer,6.9,591,25.2,158
 2020-05-26,0-9,Hombre,0.9,60,0,0
 2020-05-26,10-19,Hombre,1.1,78,0,0
 2020-05-26,20-29,Hombre,5.2,356,0.1,1
 2020-05-26,30-39,Hombre,10.5,724,0.8,6
 2020-05-26,40-49,Hombre,15.5,1066,0.8,6
 2020-05-26,50-59,Hombre,17.4,1200,3.4,27
 2020-05-26,60-69,Hombre,17.8,1227,13.4,105
 2020-05-26,70-79,Hombre,16.4,1125,33.1,260
 2020-05-26,80-89,Hombre,11.9,820,36.6,288
 2020-05-26,90+,Hombre,3.2,222,11.8,93
 2020-05-26,0-9,Mujer,0.6,52,0,0
 2020-05-26,10-19,Mujer,1.1,93,0.2,1
 2020-05-26,20-29,Mujer,7.5,656,0,0
 2020-05-26,30-39,Mujer,12.1,1059,0.2,1
 2020-05-26,40-49,Mujer,15.9,1388,0.6,4
 2020-05-26,50-59,Mujer,18.2,1588,2.1,13
 2020-05-26,60-69,Mujer,13.4,1166,6.7,42
 2020-05-26,70-79,Mujer,11,962,19.7,124
 2020-05-26,80-89,Mujer,13.3,1161,45.3,286
 2020-05-26,90+,Mujer,6.8,593,25.4,160
 2020-05-27,0-9,Hombre,0.9,61,0,0
 2020-05-27,10-19,Hombre,1.2,81,0,0
 2020-05-27,20-29,Hombre,5.2,360,0.1,1
 2020-05-27,30-39,Hombre,10.7,744,0.8,6
 2020-05-27,40-49,Hombre,15.6,1085,0.8,6
 2020-05-27,50-59,Hombre,17.4,1212,3.4,27
 2020-05-27,60-69,Hombre,17.8,1240,13.5,106
 2020-05-27,70-79,Hombre,16.3,1137,33,260
 2020-05-27,80-89,Hombre,11.9,827,36.6,288
 2020-05-27,90+,Hombre,3.2,222,11.8,93
 2020-05-27,0-9,Mujer,0.6,53,0,0
 2020-05-27,10-19,Mujer,1.1,97,0.2,1
 2020-05-27,20-29,Mujer,7.5,659,0,0
 2020-05-27,30-39,Mujer,12.1,1064,0.2,1
 2020-05-27,40-49,Mujer,16.1,1417,0.6,4
 2020-05-27,50-59,Mujer,18.3,1610,2.1,13
 2020-05-27,60-69,Mujer,13.4,1183,6.7,42
 2020-05-27,70-79,Mujer,11.1,974,19.7,124
 2020-05-27,80-89,Mujer,13.2,1165,45.3,286
 2020-05-27,90+,Mujer,6.7,591,25.4,160
 2020-05-28,0-9,Hombre,0.9,64,0,0
 2020-05-28,10-19,Hombre,1.2,82,0,0
 2020-05-28,20-29,Hombre,5.2,365,0.1,1
 2020-05-28,30-39,Hombre,10.7,750,0.8,6
 2020-05-28,40-49,Hombre,15.5,1090,0.9,7
 2020-05-28,50-59,Hombre,17.4,1221,3.4,27
 2020-05-28,60-69,Hombre,17.8,1250,13.4,106
 2020-05-28,70-79,Hombre,16.3,1140,32.9,260
 2020-05-28,80-89,Hombre,11.8,828,36.5,289
 2020-05-28,90+,Hombre,3.2,221,12,95
 2020-05-28,0-9,Mujer,0.6,56,0,0
 2020-05-28,10-19,Mujer,1.1,99,0.2,1
 2020-05-28,20-29,Mujer,7.5,663,0,0
 2020-05-28,30-39,Mujer,12.1,1075,0.2,1
 2020-05-28,40-49,Mujer,16.2,1441,0.6,4
 2020-05-28,50-59,Mujer,18.2,1621,2.1,13
 2020-05-28,60-69,Mujer,13.4,1194,6.6,42
 2020-05-28,70-79,Mujer,11,981,19.6,124
 2020-05-28,80-89,Mujer,13.1,1168,45.6,289
 2020-05-28,90+,Mujer,6.7,593,25.2,160
 2020-05-29,0-9,Hombre,0.9,67,0,0
 2020-05-29,10-19,Hombre,1.2,87,0,0
 2020-05-29,20-29,Hombre,5.2,370,0.1,1
 2020-05-29,30-39,Hombre,10.7,756,0.8,6
 2020-05-29,40-49,Hombre,15.6,1100,0.9,7
 2020-05-29,50-59,Hombre,17.4,1232,3.4,27
 2020-05-29,60-69,Hombre,17.9,1261,13.4,106
 2020-05-29,70-79,Hombre,16.2,1142,32.9,260
 2020-05-29,80-89,Hombre,11.7,828,36.5,289
 2020-05-29,90+,Hombre,3.1,221,12,95
 2020-05-29,0-9,Mujer,0.6,56,0,0
 2020-05-29,10-19,Mujer,1.2,106,0.2,1
 2020-05-29,20-29,Mujer,7.5,668,0,0
 2020-05-29,30-39,Mujer,12.1,1088,0.2,1
 2020-05-29,40-49,Mujer,16.2,1456,0.6,4
 2020-05-29,50-59,Mujer,18.2,1631,2.2,14
 2020-05-29,60-69,Mujer,13.5,1207,6.7,43
 2020-05-29,70-79,Mujer,11,983,19.4,124
 2020-05-29,80-89,Mujer,13.1,1171,45.5,290
 2020-05-29,90+,Mujer,6.6,595,25.2,161
 2020-05-30,0-9,Hombre,0.9,67,0,0
 2020-05-30,10-19,Hombre,1.3,89,0,0
 2020-05-30,20-29,Hombre,5.2,372,0.1,1
 2020-05-30,30-39,Hombre,10.7,761,0.8,6
 2020-05-30,40-49,Hombre,15.6,1104,0.9,7
 2020-05-30,50-59,Hombre,17.4,1236,3.4,27
 2020-05-30,60-69,Hombre,17.8,1266,13.5,107
 2020-05-30,70-79,Hombre,16.2,1147,32.8,260
 2020-05-30,80-89,Hombre,11.7,830,36.5,289
 2020-05-30,90+,Hombre,3.1,221,12,95
 2020-05-30,0-9,Mujer,0.7,59,0,0
 2020-05-30,10-19,Mujer,1.2,107,0.2,1
 2020-05-30,20-29,Mujer,7.5,673,0,0
 2020-05-30,30-39,Mujer,12.1,1091,0.2,1
 2020-05-30,40-49,Mujer,16.2,1461,0.6,4
 2020-05-30,50-59,Mujer,18.2,1642,2.2,14
 2020-05-30,60-69,Mujer,13.5,1212,6.7,43
 2020-05-30,70-79,Mujer,11,993,19.4,124
 2020-05-30,80-89,Mujer,13,1173,45.3,290
 2020-05-30,90+,Mujer,6.6,597,25.5,163
 2020-05-31,0-9,Hombre,1,68,0,0
